subject,relation,object,question,label
Suleyman Kerimov,sex or gender,male,What is the sex or gender of Suleyman Kerimov?,male
Sergei Shoigu,military branch,Russian Armed Forces,What is the military branch of Sergei Shoigu?,Russian Armed Forces
Nikolai Patrushev,native language,Russian,What is the native language of Nikolai Patrushev?,Russian
Ruslan Khasbulatov,professorship,docent,What is the professorship of Ruslan Khasbulatov?,docent
Nikolai Patrushev,country of citizenship,Russia,What is the country of citizenship of Nikolai Patrushev?,Russia
Sergei Shoigu,allegiance,Russia,What is the allegiance of Sergei Shoigu?,Russia
Nikolai Patrushev,child,Dmitry Patrushev,Who is the child of Nikolai Patrushev?,Dmitry Patrushev
Sergei Shoigu,supported sports team,Spartak Moscow,What is the supported sports team of Sergei Shoigu?,Spartak Moscow
Nikolai Patrushev,sex or gender,male,What is the sex or gender of Nikolai Patrushev?,male
Nikolai Patrushev,allegiance,Russia,What is the allegiance of Nikolai Patrushev?,Russia
Nikolai Patrushev,sport,volleyball,What is the sport of Nikolai Patrushev?,volleyball
Sergei Shoigu,conflict,Russian invasion of Ukraine,What is the conflict of Sergei Shoigu?,Russian invasion of Ukraine
Nikolai Patrushev,conflict,Second Chechen War,What is the conflict of Nikolai Patrushev?,Second Chechen War
Sergey Shargunov,native language,Russian,What is the native language of Sergey Shargunov?,Russian
Sergey Shargunov,country of citizenship,Russia,What is the country of citizenship of Sergey Shargunov?,Russia
Sergey Shargunov,religion or worldview,Eastern Orthodoxy,What is the religion or worldview of Sergey Shargunov?,Eastern Orthodoxy
Sergey Shargunov,father,Aleksandr Shargunov,Who is the father of Sergey Shargunov?,Aleksandr Shargunov
Sergey Shargunov,educated at,MSU Faculty of Journalism,What was Sergey Shargunov educated at?,MSU Faculty of Journalism
Sergey Shargunov,spouse,Anna Kozlova,Who is the spouse of Sergey Shargunov?,Anna Kozlova
Sergey Prikhodko,field of work,foreign policy,What is the field of work of Sergey Prikhodko?,foreign policy
Raisa Gorbacheva,sex or gender,female,What is the sex or gender of Raisa Gorbacheva?,female
Sergey Prikhodko,sex or gender,male,What is the sex or gender of Sergey Prikhodko?,male
Raisa Gorbacheva,spouse,Mikhail Gorbachev,Who is the spouse of Raisa Gorbacheva?,Mikhail Gorbachev
Sergey Prikhodko,educated at,Moscow State Institute of International Relations,What was Sergey Prikhodko educated at?,Moscow State Institute of International Relations
Sergey Shargunov,sex or gender,male,What is the sex or gender of Sergey Shargunov?,male
Pavel Bykov,field of work,turning,What is the field of work of Pavel Bykov?,turning
Pavel Bykov,place of death,Ryazan,What is the place of death of Pavel Bykov?,Ryazan
Raisa Gorbacheva,member of political party,Communist Party of the Soviet Union,What is the member of political party of Raisa Gorbacheva?,Communist Party of the Soviet Union
Raisa Gorbacheva,native language,Russian,What is the native language of Raisa Gorbacheva?,Russian
Raisa Gorbacheva,place of burial,Novodevichy Cemetery,What is the place of burial of Raisa Gorbacheva?,Novodevichy Cemetery
Pavel Bykov,member of political party,Communist Party of the Soviet Union,What is the member of political party of Pavel Bykov?,Communist Party of the Soviet Union
Pavel Bykov,sex or gender,male,What is the sex or gender of Pavel Bykov?,male
Raisa Gorbacheva,cause of death,leukemia,What is the cause of death of Raisa Gorbacheva?,leukemia
Raisa Gorbacheva,religion or worldview,Eastern Orthodoxy,What is the religion or worldview of Raisa Gorbacheva?,Eastern Orthodoxy
Raisa Gorbacheva,manner of death,natural causes,What is the manner of death of Raisa Gorbacheva?,natural causes
Mikhail Bakunin,political ideology,anarchism,What is the political ideology of Mikhail Bakunin?,anarchism
Sergey Lavrov,supported sports team,Spartak Moscow,What is the supported sports team of Sergey Lavrov?,Spartak Moscow
Raisa Gorbacheva,child,Irina Virganskaya,Who is the child of Raisa Gorbacheva?,Irina Virganskaya
Dmitry Zelenin,country of citizenship,Russia,What is the country of citizenship of Dmitry Zelenin?,Russia
Aleksey Orlov,member of political party,United Russia,What is the member of political party of Aleksey Orlov?,United Russia
Dmitry Zelenin,native language,Russian,What is the native language of Dmitry Zelenin?,Russian
Aleksey Orlov,educated at,Moscow State Institute of International Relations,What was Aleksey Orlov educated at?,Moscow State Institute of International Relations
Mikhail Bakunin,time period,19th-century philosophy,When is the time period of Mikhail Bakunin?,19th-century philosophy
Mikhail Bakunin,writing language,Russian,What is the writing language of Mikhail Bakunin?,Russian
Aleksey Orlov,sex or gender,male,What is the sex or gender of Aleksey Orlov?,male
Pyotr Klimuk,military or police rank,colonel general,What is the military or police rank of Pyotr Klimuk?,colonel general
Dmitry Zelenin,sex or gender,male,What is the sex or gender of Dmitry Zelenin?,male
Sergey Mikhalkov,member of political party,Communist Party of the Soviet Union,What is the member of political party of Sergey Mikhalkov?,Communist Party of the Soviet Union
Anton Shipulin,country for sport,Russia,What is the country for sport of Anton Shipulin?,Russia
Anton Shipulin,place of birth,Tyumen,What is the place of birth of Anton Shipulin?,Tyumen
Anton Shipulin,member of political party,United Russia,What is the member of political party of Anton Shipulin?,United Russia
Sergey Mikhalkov,spouse,Natalia Konchalovskaïa,Who is the spouse of Sergey Mikhalkov?,Natalia Konchalovskaïa
Anton Shipulin,country of citizenship,Russia,What is the country of citizenship of Anton Shipulin?,Russia
Anton Shipulin,member of sports team,Dynamo Sports Club,What is the member of sports team of Anton Shipulin?,Dynamo Sports Club
Anton Shipulin,sport,biathlon,What is the sport of Anton Shipulin?,biathlon
Anton Shipulin,sex or gender,male,What is the sex or gender of Anton Shipulin?,male
Ramzan Kadyrov,allegiance,Russia,What is the allegiance of Ramzan Kadyrov?,Russia
Sergey Mikhalkov,sex or gender,male,What is the sex or gender of Sergey Mikhalkov?,male
Ramzan Kadyrov,military or police rank,colonel general,What is the military or police rank of Ramzan Kadyrov?,colonel general
Valentin Rasputin,writing language,Russian,What is the writing language of Valentin Rasputin?,Russian
Yuri Afanasiev,native language,Russian,What is the native language of Yuri Afanasiev?,Russian
Vladimir Popovkin,allegiance,Russia,What is the allegiance of Vladimir Popovkin?,Russia
Yuri Afanasiev,member of political party,Communist Party of the Soviet Union,What is the member of political party of Yuri Afanasiev?,Communist Party of the Soviet Union
Yuri Afanasiev,place of birth,Mayna,Who is the place of birth of Yuri Afanasiev?,Mayna
Vladimir Popovkin,cause of death,cancer,What is the cause of death of Vladimir Popovkin?,cancer
Alexander Zinoviev,writing language,Russian,What is the writing language of Alexander Zinoviev?,Russian
Yuri Afanasiev,sex or gender,male,What is the sex or gender of Yuri Afanasiev?,male
Vladimir Popovkin,manner of death,natural causes,What is the manner of death of Vladimir Popovkin?,natural causes
Alexander Zinoviev,conflict,Eastern Front,What is the conflict of Alexander Zinoviev?,Eastern Front
Alexander Zinoviev,time period,contemporary philosophy,What is the time period of Alexander Zinoviev?,contemporary philosophy
Alexander Zinoviev,manner of death,natural causes,What is the manner of death of Alexander Zinoviev?,natural causes
Denis Manturov,country of citizenship,Russia,What is the country of citizenship of Denis Manturov?,Russia
Alexander Zinoviev,professorship,full professor,What is the professorship of Alexander Zinoviev?,full professor
Alexander Zinoviev,cause of death,brain cancer,What is the cause of death of Alexander Zinoviev?,brain cancer
Alexander Zinoviev,given name,Aleksandr,Who is the given name of Alexander Zinoviev?,Aleksandr
Denis Manturov,employer,Moscow State University,What is the employer of Denis Manturov?,Moscow State University
Lyudmila Ocheretnaya,native language,Russian,What is the native language of Lyudmila Ocheretnaya?,Russian
Denis Manturov,sex or gender,male,What is the sex or gender of Denis Manturov?,male
Lyudmila Ocheretnaya,religion or worldview,Russian Orthodox Church,What is the religion or worldview of Lyudmila Ocheretnaya?,Russian Orthodox Church
Lyudmila Ocheretnaya,educated at,Faculty of Philology of Saint Petersburg State University,What was Lyudmila Ocheretnaya educated at?,Faculty of Philology of Saint Petersburg State University
Lyudmila Ocheretnaya,sex or gender,female,What is the sex or gender of Lyudmila Ocheretnaya?,female
Lyudmila Ocheretnaya,employer,Faculty of Philology of Saint Petersburg State University,What is the employer of Lyudmila Ocheretnaya?,Faculty of Philology of Saint Petersburg State University
Lyudmila Ocheretnaya,country of citizenship,Russia,What is the country of citizenship of Lyudmila Ocheretnaya?,Russia
Maria Kiselyova,country of citizenship,Russia,What is the country of citizenship of Maria Kiselyova?,Russia
Sergei Kovalev,place of birth,Seredyna-Buda,Who is the place of birth of Sergei Kovalev?,Seredyna-Buda
Sergei Kovalev,sex or gender,male,What is the sex or gender of Sergei Kovalev?,male
Maria Kiselyova,native language,Russian,What is the native language of Maria Kiselyova?,Russian
Maria Kiselyova,sport,synchronized swimming,What is the sport of Maria Kiselyova?,synchronized swimming
Maria Kiselyova,country for sport,Russia,What is the country for sport of Maria Kiselyova?,Russia
Maria Kiselyova,educated at,MSU Faculty of Journalism,What was Maria Kiselyova educated at?,MSU Faculty of Journalism
Maria Kiselyova,member of sports team,Dynamo Sports Club,What is the member of sports team of Maria Kiselyova?,Dynamo Sports Club
Maria Kiselyova,member of political party,United Russia,What is the member of political party of Maria Kiselyova?,United Russia
Maria Kiselyova,sex or gender,female,What is the sex or gender of Maria Kiselyova?,female
Mikhail Prokhorov,educated at,Finance University under the Government of the Russian Federation,What was Mikhail Prokhorov educated at?,Finance University under the Government of the Russian Federation
Mikhail Prokhorov,religion or worldview,atheism,What is the religion or worldview of Mikhail Prokhorov?,atheism
Mikhail Prokhorov,country of citizenship,Russia,What is the country of citizenship of Mikhail Prokhorov?,Russia
Mikhail Prokhorov,member of political party,Communist Party of the Soviet Union,What is the member of political party of Mikhail Prokhorov?,Communist Party of the Soviet Union
Mikhail Prokhorov,sport,biathlon,What is the sport of Mikhail Prokhorov?,biathlon
Boris Spiegel,member of political party,Communist Party of the Soviet Union,What is the member of political party of Boris Spiegel?,Communist Party of the Soviet Union
Boris Spiegel,place of birth,Khmelnytskyi,What is the place of birth of Boris Spiegel?,Khmelnytskyi
Boris Spiegel,sex or gender,male,What is the sex or gender of Boris Spiegel?,male
Tatyana Yumasheva,native language,Russian,What is the native language of Tatyana Yumasheva?,Russian
Mikhail Prokhorov,sex or gender,male,What is the sex or gender of Mikhail Prokhorov?,male
Tatyana Yumasheva,country of citizenship,Russia,What is the country of citizenship of Tatyana Yumasheva?,Russia
Tatyana Yumasheva,influenced by,Boris Berezovsky,Who was Tatyana Yumasheva influenced by?,Boris Berezovsky
Tatyana Yumasheva,father,Boris Yeltsin,Who is the father of Tatyana Yumasheva?,Boris Yeltsin
Tatyana Yumasheva,mother,Naina Yeltsina,Who is the mother of Tatyana Yumasheva?,Naina Yeltsina
Tatyana Yumasheva,spouse,Valentin Yumashev,Who is the spouse of Tatyana Yumasheva?,Valentin Yumashev
Irina Rodnina,sport,figure skating,What is the sport of Irina Rodnina?,figure skating
Irina Rodnina,educated at,"Russian State University of Physical Education, Sport, Youth and Tourism",What was Irina Rodnina educated at?,"Russian State University of Physical Education, Sport, Youth and Tourism"
Tatyana Yumasheva,sex or gender,female,What is the sex or gender of Tatyana Yumasheva?,female
Vladislav Surkov,educated at,International University in Moscow,What was Vladislav Surkov educated at?,International University in Moscow
Vladislav Surkov,member of political party,United Russia,What is the member of political party of Vladislav Surkov?,United Russia
Anatoly Kvashnin,military branch,Soviet Army,What is the military branch of Anatoly Kvashnin?,Soviet Army
Vladislav Surkov,sex or gender,male,What is the sex or gender of Vladislav Surkov?,male
Valentina Grizodubova,military or police rank,colonel,What is the military or police rank of Valentina Grizodubova?,colonel
Irina Rodnina,trained by,Tatiana Tarasova,Who was Irina Rodnina trained by?,Tatiana Tarasova
Irina Rodnina,child,Alyona Minkovski,Who is the child of Irina Rodnina?,Alyona Minkovski
Vladislav Surkov,native language,Russian,What is the native language of Vladislav Surkov?,Russian
Valentina Grizodubova,conflict,World War II,What is the conflict of Valentina Grizodubova?,World War II
Anatoly Kvashnin,sex or gender,male,What is the sex or gender of Anatoly Kvashnin?,male
Nikolai Bogolyubov,place of burial,Novodevichy Cemetery,What is the place of burial of Nikolai Bogolyubov?,Novodevichy Cemetery
Nikolai Bogolyubov,father,Nicholas Mikhailovich Bogolyubov,Who is the father of Nikolai Bogolyubov?,Nicholas Mikhailovich Bogolyubov
Viktor Kondrashin,native language,Russian,What is the native language of Viktor Kondrashin?,Russian
Nikolai Bogolyubov,child,Nikolay Bogolyubov Jr.,Who is the child of Nikolai Bogolyubov?,Nikolay Bogolyubov Jr.
Nikolai Bogolyubov,sex or gender,male,What is the sex or gender of Nikolai Bogolyubov?,male
Viktor Kondrashin,member of political party,United Russia,What is the member of political party of Viktor Kondrashin?,United Russia
Viktor Kondrashin,doctoral advisor,Viktor Danilov,Who is the doctoral advisor of Viktor Kondrashin?,Viktor Danilov
Viktor Kondrashin,employer,Penza State University,What is the employer of Viktor Kondrashin?,Penza State University
Nikolai Bogolyubov,doctoral advisor,Nikolai Krylov,Who is the doctoral advisor of Nikolai Bogolyubov?,Nikolai Krylov
Viktor Kondrashin,sex or gender,male,What is the sex or gender of Viktor Kondrashin?,male
Aslambek Aslakhanov,field of work,politician,What is the field of work of Aslambek Aslakhanov?,politician
Aslambek Aslakhanov,sex or gender,male,What is the sex or gender of Aslambek Aslakhanov?,male
Aslambek Aslakhanov,religion or worldview,Sunni Islam,What is the religion or worldview of Aslambek Aslakhanov?,Sunni Islam
Sergey Tchepikov,member of political party,United Russia,What is the member of political party of Sergey Tchepikov?,United Russia
Svetlana Khorkina,allegiance,Russia,What is the allegiance of Svetlana Khorkina?,Russia
Sergey Tchepikov,spouse,Yelena Melnikova,Who is the spouse of Sergey Tchepikov?,Yelena Melnikova
Svetlana Khorkina,sport,artistic gymnastics,What is the sport of Svetlana Khorkina?,artistic gymnastics
Sergey Tchepikov,place of birth,Khor,What is the place of birth of Sergey Tchepikov?,Khor
Svetlana Khorkina,member of political party,United Russia,What is the member of political party of Svetlana Khorkina?,United Russia
Svetlana Khorkina,country of citizenship,Russia,What is the country of citizenship of Svetlana Khorkina?,Russia
Nikolai Bogolyubov,nominated for,Nobel Prize in Physics,What was Nikolai Bogolyubov nominated for?,Nobel Prize in Physics
Svetlana Khorkina,occupation,politician,What is the occupation of Svetlana Khorkina?,politician
Nikolai Bogolyubov,notable work,BBGKY hierarchy,What is the notable work of Nikolai Bogolyubov?,BBGKY hierarchy
Sergey Tchepikov,sex or gender,male,What is the sex or gender of Sergey Tchepikov?,male
Svetlana Khorkina,sex or gender,female,What is the sex or gender of Svetlana Khorkina?,female
Sergei Mitrokhin,sex or gender,male,What is the sex or gender of Sergei Mitrokhin?,male
Alexander Zinoviev,educated at,Moscow University's Department of Philosophy,What was Alexander Zinoviev educated at?,Moscow University's Department of Philosophy
Sergei Mitrokhin,country of citizenship,Russia,What is the country of citizenship of Sergei Mitrokhin?,Russia
Sergei Mitrokhin,religion or worldview,Eastern Orthodoxy,What is the religion or worldview of Sergei Mitrokhin?,Eastern Orthodoxy
Alexander Zinoviev,sex or gender,male,What is the sex or gender of Alexander Zinoviev?,male
Sergei Mitrokhin,educated at,Moscow State Pedagogical University,What was Sergei Mitrokhin educated at?,Moscow State Pedagogical University
Sergei Mitrokhin,occupation,politician,What is the occupation of Sergei Mitrokhin?,politician
Alexander Zinoviev,place of burial,Novodevichy Cemetery,What is the place of burial of Alexander Zinoviev?,Novodevichy Cemetery
Alexander Zinoviev,member of political party,Communist Party of the Soviet Union,What is the member of political party of Alexander Zinoviev?,Communist Party of the Soviet Union
Alexander Zinoviev,movement,continental philosophy,What is the movement of Alexander Zinoviev?,continental philosophy
Alexander Zinoviev,religion or worldview,atheism,What is the religion or worldview of Alexander Zinoviev?,atheism
Alexander Zinoviev,doctoral student,Vladimir Porus,Who is the doctoral student of Alexander Zinoviev?,Vladimir Porus
Alexander Zinoviev,doctoral advisor,Valentin Asmus,Who is the doctoral advisor of Alexander Zinoviev?,Valentin Asmus
Irina Rodnina,spouse,Alexander Gennadiyevich Zaitsev,Who is the spouse of Irina Rodnina?,Alexander Gennadiyevich Zaitsev
Valentina Grizodubova,member of political party,Communist Party of the Soviet Union,What is the member of political party of Valentina Grizodubova?,Communist Party of the Soviet Union
Mikhail Prokhorov,subject has role,billionaire,What is the subject has role of Mikhail Prokhorov?,billionaire
Valentina Grizodubova,place of burial,Novodevichy Cemetery,What is the place of burial of Valentina Grizodubova?,Novodevichy Cemetery
Irina Rodnina,sex or gender,female,What is the sex or gender of Irina Rodnina?,female
Valentina Grizodubova,place of birth,Kharkiv,What is the place of birth of Valentina Grizodubova?,Kharkiv
Valentina Grizodubova,military branch,Soviet Air Forces,What is the military branch of Valentina Grizodubova?,Soviet Air Forces
Valentina Grizodubova,educated at,Kharkiv Polytechnic Institute,What was Valentina Grizodubova educated at?,Kharkiv Polytechnic Institute
Nikolai Bogolyubov,professorship,full professor,What is the professorship of Nikolai Bogolyubov?,full professor
Valentina Grizodubova,father,Stepan Grizodubov,Who is the father of Valentina Grizodubova?,Stepan Grizodubov
Aslambek Aslakhanov,allegiance,Russia,What is the allegiance of Aslambek Aslakhanov?,Russia
Valentina Grizodubova,sex or gender,female,What is the sex or gender of Valentina Grizodubova?,female
Pavel Grachev,member of political party,Communist Party of the Soviet Union,What is the member of political party of Pavel Grachev?,Communist Party of the Soviet Union
Viktor Lisitsky,place of birth,Magnitogorsk,What is the place of birth of Viktor Lisitsky?,Magnitogorsk
Pavel Grachev,field of work,military personnel,What is the field of work of Pavel Grachev?,military personnel
Viktor Lisitsky,sex or gender,male,What is the sex or gender of Viktor Lisitsky?,male
Pavel Grachev,country of citizenship,Russia,What is the country of citizenship of Pavel Grachev?,Russia
Viktor Lisitsky,employer,D. Mendeleev University of Chemical Technology of Russia,What is the employer of Viktor Lisitsky?,D. Mendeleev University of Chemical Technology of Russia
Pavel Grachev,place of burial,Novodevichy Cemetery,What is the place of burial of Pavel Grachev?,Novodevichy Cemetery
Alfred Koch,native language,Russian,What is the native language of Alfred Koch?,Russian
Pavel Grachev,military branch,Russian Airborne Troops,What is the military branch of Pavel Grachev?,Russian Airborne Troops
Alfred Koch,family name,Koch,Who is the family name of Alfred Koch?,Koch
Pavel Grachev,sex or gender,male,What is the sex or gender of Pavel Grachev?,male
Alfred Koch,educated at,Saint Petersburg State University of Economics,What was Alfred Koch educated at?,Saint Petersburg State University of Economics
Boris Stomakhin,native language,Russian,What is the native language of Boris Stomakhin?,Russian
Pavel Grachev,allegiance,Russia,What is the allegiance of Pavel Grachev?,Russia
Pavel Grachev,manner of death,natural causes,What is the manner of death of Pavel Grachev?,natural causes
Alfred Koch,place of birth,Altai,What is the place of birth of Alfred Koch?,Altai
Alfred Koch,child,Olga Koch,Who is the child of Alfred Koch?,Olga Koch
Boris Stomakhin,educated at,Moscow State University of Printing Arts,What was Boris Stomakhin educated at?,Moscow State University of Printing Arts
Alfred Koch,sex or gender,male,What is the sex or gender of Alfred Koch?,male
Viacheslav Fetisov,member of political party,United Russia,What is the member of political party of Viacheslav Fetisov?,United Russia
Viacheslav Fetisov,native language,Russian,What is the native language of Viacheslav Fetisov?,Russian
Boris Stomakhin,sex or gender,male,What is the sex or gender of Boris Stomakhin?,male
Pavel Grachev,cause of death,infectious disease,What is the cause of death of Pavel Grachev?,infectious disease
Viacheslav Fetisov,sex or gender,male,What is the sex or gender of Viacheslav Fetisov?,male
Valery Shantsev,educated at,Moscow State Institute of Radio-engineering Electronics and Automation,What was Valery Shantsev educated at?,Moscow State Institute of Radio-engineering Electronics and Automation
Viacheslav Fetisov,country for sport,Russia,What is the country for sport of Viacheslav Fetisov?,Russia
Viacheslav Fetisov,military or police rank,colonel,What is the military or police rank of Viacheslav Fetisov?,colonel
Valery Shantsev,sex or gender,male,What is the sex or gender of Valery Shantsev?,male
Viacheslav Fetisov,sport,ice hockey,What is the sport of Viacheslav Fetisov?,ice hockey
Leonid Leonov,member of political party,Communist Party of the Soviet Union,What is the member of political party of Leonid Leonov?,Communist Party of the Soviet Union
Valery Shantsev,occupation,politician,What is the occupation of Valery Shantsev?,politician
Leonid Leonov,place of burial,Novodevichy Cemetery,What is the place of burial of Leonid Leonov?,Novodevichy Cemetery
Alexander Potkin,native language,Russian,What is the native language of Alexander Potkin?,Russian
Alexander Potkin,educated at,Russian State University for the Humanities,What was Alexander Potkin educated at?,Russian State University for the Humanities
Leonid Leonov,sex or gender,male,What is the sex or gender of Leonid Leonov?,male
Alexander Potkin,occupation,politician,What is the occupation of Alexander Potkin?,politician
Leonid Leonov,nominated for,Nobel Prize in Literature,What was Leonid Leonov nominated for?,Nobel Prize in Literature
Leonid Leonov,writing language,Russian,What is the writing language of Leonid Leonov?,Russian
Alexander Potkin,sex or gender,male,What is the sex or gender of Alexander Potkin?,male
Alexander Potkin,given name,Aleksandr,Who is the given name of Alexander Potkin?,Aleksandr
Vitaly Sevastyanov,place of birth,Krasnouralsk,What is the place of birth of Vitaly Sevastyanov?,Krasnouralsk
Vitaly Sevastyanov,educated at,Moscow Aviation Institute,What was Vitaly Sevastyanov educated at?,Moscow Aviation Institute
Vitaly Sevastyanov,sex or gender,male,What is the sex or gender of Vitaly Sevastyanov?,male
Vasily Starodubtsev,military branch,Soviet Air Forces,What is the military branch of Vasily Starodubtsev?,Soviet Air Forces
Nikolai Kuryanovich,native language,Russian,What is the native language of Nikolai Kuryanovich?,Russian
Nikolai Kuryanovich,religion or worldview,modern Paganism,What is the religion or worldview of Nikolai Kuryanovich?,modern Paganism
Nikolai Kuryanovich,member of political party,Liberal Democratic Party of Russia,What is the member of political party of Nikolai Kuryanovich?,Liberal Democratic Party of Russia
Vasily Starodubtsev,sex or gender,male,What is the sex or gender of Vasily Starodubtsev?,male
Alexei Gordeyev,place of birth,Frankfurt (Oder),What is the place of birth of Alexei Gordeyev?,Frankfurt (Oder)
Kaadyr-ool Bicheldey,country of citizenship,Russia,What is the country of citizenship of Kaadyr-ool Bicheldey?,Russia
Alexei Gordeyev,sex or gender,male,What is the sex or gender of Alexei Gordeyev?,male
Kaadyr-ool Bicheldey,educated at,National University of Mongolia,What was Kaadyr-ool Bicheldey educated at?,National University of Mongolia
Nikolai Kuryanovich,sex or gender,male,What is the sex or gender of Nikolai Kuryanovich?,male
Pyotr Ivashutin,member of political party,Communist Party of the Soviet Union,What is the member of political party of Pyotr Ivashutin?,Communist Party of the Soviet Union
Kaadyr-ool Bicheldey,sex or gender,male,What is the sex or gender of Kaadyr-ool Bicheldey?,male
Anatoly Yegorov,member of political party,Communist Party of the Soviet Union,What is the member of political party of Anatoly Yegorov?,Communist Party of the Soviet Union
Pyotr Ivashutin,sex or gender,male,What is the sex or gender of Pyotr Ivashutin?,male
Anatoly Yegorov,conflict,Eastern Front,What is the conflict of Anatoly Yegorov?,Eastern Front
Anatoly Yegorov,place of burial,Kuntsevo Cemetery,What is the place of burial of Anatoly Yegorov?,Kuntsevo Cemetery
Anatoly Yegorov,educated at,Moscow State Pedagogical University,What was Anatoly Yegorov educated at?,Moscow State Pedagogical University
Anatoly Yegorov,sex or gender,male,What is the sex or gender of Anatoly Yegorov?,male
Tamara Sinyavskaya,field of work,vocal pedagogy,What is the field of work of Tamara Sinyavskaya?,vocal pedagogy
Tamara Sinyavskaya,educated at,Russian Institute of Theatre Arts,What was Tamara Sinyavskaya educated at?,Russian Institute of Theatre Arts
Gennady Gudkov,child,Dmitry Gudkov,Who is the child of Gennady Gudkov?,Dmitry Gudkov
Tamara Sinyavskaya,genre,opera,What is the genre of Tamara Sinyavskaya?,opera
Gennady Gudkov,sex or gender,male,What is the sex or gender of Gennady Gudkov?,male
Tamara Sinyavskaya,employer,Russian Institute of Theatre Arts,What is the employer of Tamara Sinyavskaya?,Russian Institute of Theatre Arts
Tamara Sinyavskaya,sex or gender,female,What is the sex or gender of Tamara Sinyavskaya?,female
Yelena Kondakova,member of political party,United Russia,What is the member of political party of Yelena Kondakova?,United Russia
Yelena Kondakova,place of birth,Mytishchi,What is the place of birth of Yelena Kondakova?,Mytishchi
Yelena Kondakova,spouse,Valery Ryumin,Who is the spouse of Yelena Kondakova?,Valery Ryumin
Alina Kabayeva,place of birth,Tashkent,What is the place of birth of Alina Kabayeva?,Tashkent
Alina Kabayeva,member of political party,United Russia,What is the member of political party of Alina Kabayeva?,United Russia
Yelena Kondakova,sex or gender,female,What is the sex or gender of Yelena Kondakova?,female
Alina Kabayeva,sex or gender,female,What is the sex or gender of Alina Kabayeva?,female
Anatoly Dobrynin,employer,United Nations,What is the employer of Anatoly Dobrynin?,United Nations
Alina Kabayeva,father,Marat Kabayev,Who is the father of Alina Kabayeva?,Marat Kabayev
Alina Kabayeva,religion or worldview,Eastern Orthodoxy,What is the religion or worldview of Alina Kabayeva?,Eastern Orthodoxy
Anatoly Dobrynin,place of burial,Vagankovo Cemetery,What is the place of burial of Anatoly Dobrynin?,Vagankovo Cemetery
Anatoly Dobrynin,member of political party,Communist Party of the Soviet Union,What is the member of political party of Anatoly Dobrynin?,Communist Party of the Soviet Union
Vladimir Milov,place of birth,Kemerovo,What is the place of birth of Vladimir Milov?,Kemerovo
Vladimir Milov,native language,Russian,What is the native language of Vladimir Milov?,Russian
Anatoly Dobrynin,sex or gender,male,What is the sex or gender of Anatoly Dobrynin?,male
Vladimir Milov,country of citizenship,Russia,What is the country of citizenship of Vladimir Milov?,Russia
Vladimir Milov,employer,Center for Strategic Research,What is the employer of Vladimir Milov?,Center for Strategic Research
Vladimir Milov,educated at,Moscow State Mining University,What was Vladimir Milov educated at?,Moscow State Mining University
Alina Kabayeva,head coach,Irina Viner-Usmanova,Who is the head coach of Alina Kabayeva?,Irina Viner-Usmanova
Vladimir Milov,sex or gender,male,What is the sex or gender of Vladimir Milov?,male
Anatoly Gribkov,member of political party,Communist Party of the Soviet Union,What is the member of political party of Anatoly Gribkov?,Communist Party of the Soviet Union
Alina Kabayeva,sport,rhythmic gymnastics,What is the sport of Alina Kabayeva?,rhythmic gymnastics
Anatoly Gribkov,educated at,Military Academy of the General Staff of the Armed Forces of Russia,What was Anatoly Gribkov educated at?,Military Academy of the General Staff of the Armed Forces of Russia
Anatoly Gribkov,military branch,armored warfare,What is the military branch of Anatoly Gribkov?,armored warfare
Anatoly Gribkov,occupation,politician,What is the occupation of Anatoly Gribkov?,politician
Igor Rodionov,allegiance,Russia,What is the allegiance of Igor Rodionov?,Russia
Igor Rodionov,military branch,armored warfare,What is the military branch of Igor Rodionov?,armored warfare
Anatoly Gribkov,sex or gender,male,What is the sex or gender of Anatoly Gribkov?,male
Igor Rodionov,educated at,Military Academy of the General Staff of the Armed Forces of Russia,What was Igor Rodionov educated at?,Military Academy of the General Staff of the Armed Forces of Russia
Magomedsalam Magomedov,member of sports team,FC Dynamo Makhachkala,What is the member of sports team of Magomedsalam Magomedov?,FC Dynamo Makhachkala
Magomedsalam Magomedov,religion or worldview,Sunni Islam,What is the religion or worldview of Magomedsalam Magomedov?,Sunni Islam
Magomedsalam Magomedov,member of political party,United Russia,What is the member of political party of Magomedsalam Magomedov?,United Russia
Magomedsalam Magomedov,place of birth,Levashi,Who is the place of birth of Magomedsalam Magomedov?,Levashi
Tatyana Golikova,place of birth,Mytishchi,What is the place of birth of Tatyana Golikova?,Mytishchi
Igor Rodionov,sex or gender,male,What is the sex or gender of Igor Rodionov?,male
Magomedsalam Magomedov,father,Magomedali Magomedov,Who is the father of Magomedsalam Magomedov?,Magomedali Magomedov
Tatyana Golikova,member of political party,United Russia,What is the member of political party of Tatyana Golikova?,United Russia
Tatyana Golikova,spouse,Viktor Khristenko,Who is the spouse of Tatyana Golikova?,Viktor Khristenko
Magomedsalam Magomedov,sex or gender,male,What is the sex or gender of Magomedsalam Magomedov?,male
Tatyana Golikova,employer,Finance University under the Government of the Russian Federation,What is the employer of Tatyana Golikova?,Finance University under the Government of the Russian Federation
Tatyana Golikova,sex or gender,female,What is the sex or gender of Tatyana Golikova?,female
Anatoly Lukyanov,native language,Russian,What is the native language of Anatoly Lukyanov?,Russian
