subject,relation,object,question,label
Jiří Rubáš,field of work,association football,What is the field of work of Jiří Rubáš?,association football
Stéphane Houdet,residence,Paris,What is the residence of Stéphane Houdet?,Paris
Stanislav Štrunc,sex or gender,male,What is the sex or gender of Stanislav Štrunc?,male
Jiří Rubáš,sex or gender,male,What is the sex or gender of Jiří Rubáš?,male
Stéphane Houdet,educated at,Sciences Po,What was Stéphane Houdet educated at?,Sciences Po
Vilém Mandlík,place of death,Prague,What is the place of death of Vilém Mandlík?,Prague
Vilém Mandlík,sport,athletics,What is the sport of Vilém Mandlík?,athletics
Vilém Mandlík,place of birth,Prague,What is the place of birth of Vilém Mandlík?,Prague
Jock Semple,sex or gender,male,What is the sex or gender of Jock Semple?,male
Jock Semple,place of death,Peabody,What is the place of death of Jock Semple?,Peabody
Stéphane Houdet,sex or gender,male,What is the sex or gender of Stéphane Houdet?,male
Gaston Vidal,work location,Paris,What is the work location of Gaston Vidal?,Paris
Gaston Vidal,place of death,Paris,What is the place of death of Gaston Vidal?,Paris
Vilém Mandlík,sex or gender,male,What is the sex or gender of Vilém Mandlík?,male
Vilém Mandlík,child,Hana Mandlíková,Who is the child of Vilém Mandlík?,Hana Mandlíková
Gaston Vidal,sex or gender,male,What is the sex or gender of Gaston Vidal?,male
Aleksander Onoszko,employer,British Overseas Airways Corporation,What is the employer of Aleksander Onoszko?,British Overseas Airways Corporation
Aleksander Onoszko,place of birth,Chełm,What is the place of birth of Aleksander Onoszko?,Chełm
Vladimir Turchinsky,native language,Russian,What is the native language of Vladimir Turchinsky?,Russian
Aleksander Onoszko,sex or gender,male,What is the sex or gender of Aleksander Onoszko?,male
Vladimir Turchinsky,manner of death,natural causes,What is the manner of death of Vladimir Turchinsky?,natural causes
Vladimir Turchinsky,spouse,Larisa Turchinskaya,Who is the spouse of Vladimir Turchinsky?,Larisa Turchinskaya
Vladimir Turchinsky,educated at,"Russian State University of Physical Education, Sport, Youth and Tourism",What was Vladimir Turchinsky educated at?,"Russian State University of Physical Education, Sport, Youth and Tourism"
Vladimir Turchinsky,sex or gender,male,What is the sex or gender of Vladimir Turchinsky?,male
Vladimír Černý,place of birth,Bratislava,What is the place of birth of Vladimír Černý?,Bratislava
Helge Wulff,occupation,athlete,What is the occupation of Helge Wulff?,athlete
Vladimír Černý,sport,modern pentathlon,What is the sport of Vladimír Černý?,modern pentathlon
Helge Wulff,employer,Lund University,What is the employer of Helge Wulff?,Lund University
Vladimír Černý,sex or gender,male,What is the sex or gender of Vladimír Černý?,male
Jakub Koreis,sport,ice hockey,What is the sport of Jakub Koreis?,ice hockey
Helge Wulff,sex or gender,male,What is the sex or gender of Helge Wulff?,male
Jan Macháček,educated at,Charles University,What was Jan Macháček educated at?,Charles University
Jan Macháček,sport,rugby union,What is the sport of Jan Macháček?,rugby union
Léonce Deprez,work location,Paris,What is the work location of Léonce Deprez?,Paris
Jan Macháček,place of birth,Prague,What is the place of birth of Jan Macháček?,Prague
Léonce Deprez,sport,association football,What is the sport of Léonce Deprez?,association football
Jan Macháček,sex or gender,male,What is the sex or gender of Jan Macháček?,male
Jakub Koreis,sex or gender,male,What is the sex or gender of Jakub Koreis?,male
Jan Macháček,given name,Jan,What is the given name of Jan Macháček?,Jan
Léonce Deprez,place of death,Rang-du-Fliers,What is the place of death of Léonce Deprez?,Rang-du-Fliers
Léonce Deprez,position played on team / speciality,goalkeeper,What is the position played on team / speciality of Léonce Deprez?,goalkeeper
Léonce Deprez,educated at,University of Lille,What was Léonce Deprez educated at?,University of Lille
Léonce Deprez,place of birth,Béthune,What is the place of birth of Léonce Deprez?,Béthune
Léonce Deprez,child,Marguerite Deprez-Audebert,Who is the child of Léonce Deprez?,Marguerite Deprez-Audebert
Léonce Deprez,sex or gender,male,What is the sex or gender of Léonce Deprez?,male
Vladimír Bednář,field of work,ice hockey,What is the field of work of Vladimír Bednář?,ice hockey
Vladimír Bednář,sport,ice hockey,What is the sport of Vladimír Bednář?,ice hockey
"Neville Bulwer-Lytton, 3rd Earl of Lytton",place of death,Paris,"What is the place of death of Neville Bulwer-Lytton, 3rd Earl of Lytton?",Paris
Mandy François-Elie,sport,athletics,What is the sport of Mandy François-Elie?,athletics
"Neville Bulwer-Lytton, 3rd Earl of Lytton",conflict,World War I,"What is the conflict of Neville Bulwer-Lytton, 3rd Earl of Lytton?",World War I
Mandy François-Elie,place of birth,Le Lamentin,What is the place of birth of Mandy François-Elie?,Le Lamentin
"Neville Bulwer-Lytton, 3rd Earl of Lytton",country for sport,United Kingdom,"What is the country for sport of Neville Bulwer-Lytton, 3rd Earl of Lytton?",United Kingdom
Vladimír Bednář,sex or gender,male,What is the sex or gender of Vladimír Bednář?,male
Mandy François-Elie,sex or gender,female,What is the sex or gender of Mandy François-Elie?,female
"Neville Bulwer-Lytton, 3rd Earl of Lytton",military branch,British Army,"What is the military branch of Neville Bulwer-Lytton, 3rd Earl of Lytton?",British Army
"Neville Bulwer-Lytton, 3rd Earl of Lytton",father,"Robert Bulwer-Lytton, 1st Earl of Lytton","Who is the father of Neville Bulwer-Lytton, 3rd Earl of Lytton?","Robert Bulwer-Lytton, 1st Earl of Lytton"
"Neville Bulwer-Lytton, 3rd Earl of Lytton",country of citizenship,United Kingdom,"What is the country of citizenship of Neville Bulwer-Lytton, 3rd Earl of Lytton?",United Kingdom
"Neville Bulwer-Lytton, 3rd Earl of Lytton",educated at,Eton College,"What was Neville Bulwer-Lytton, 3rd Earl of Lytton educated at?",Eton College
"Neville Bulwer-Lytton, 3rd Earl of Lytton",spouse,"Judith Blunt-Lytton, 16th Baroness Wentworth","Who is the spouse of Neville Bulwer-Lytton, 3rd Earl of Lytton?","Judith Blunt-Lytton, 16th Baroness Wentworth"
"Neville Bulwer-Lytton, 3rd Earl of Lytton",sex or gender,male,"What is the sex or gender of Neville Bulwer-Lytton, 3rd Earl of Lytton?",male
Laurent Cadot,sport,rowing,What is the sport of Laurent Cadot?,rowing
"Neville Bulwer-Lytton, 3rd Earl of Lytton",mother,Edith Villiers,"Who is the mother of Neville Bulwer-Lytton, 3rd Earl of Lytton?",Edith Villiers
Laurent Cadot,place of birth,Aurillac,What is the place of birth of Laurent Cadot?,Aurillac
Laurent Cadot,sex or gender,male,What is the sex or gender of Laurent Cadot?,male
Chris Cuthbert,educated at,Queen's University,What was Chris Cuthbert educated at?,Queen's University
Miroslav Januš,sex or gender,male,What is the sex or gender of Miroslav Januš?,male
Chris Cuthbert,sex or gender,male,What is the sex or gender of Chris Cuthbert?,male
Tommy Caldwell,sex or gender,male,What is the sex or gender of Tommy Caldwell?,male
Chris Cuthbert,country of citizenship,Canada,What is the country of citizenship of Chris Cuthbert?,Canada
Anaxilas,place of birth,Rhegion,What is the place of birth of Anaxilas?,Rhegion
Anaxilas,sex or gender,male,What is the sex or gender of Anaxilas?,male
Chris Cuthbert,occupation,athlete,What is the occupation of Chris Cuthbert?,athlete
William Adolf Baillie Grohman,place of birth,Gmunden,What is the place of birth of William Adolf Baillie Grohman?,Gmunden
Mandy François-Elie,medical condition,hemiplegia,What is the medical condition of Mandy François-Elie?,hemiplegia
William Adolf Baillie Grohman,sex or gender,male,What is the sex or gender of William Adolf Baillie Grohman?,male
Vlastimil Moravec,sport,cycle sport,What is the sport of Vlastimil Moravec?,cycle sport
Vlastimil Moravec,cause of death,traffic collision,What is the cause of death of Vlastimil Moravec?,traffic collision
William Adolf Baillie Grohman,child,Harold Tom Baillie-Grohman,Who is the child of William Adolf Baillie Grohman?,Harold Tom Baillie-Grohman
Vlastimil Moravec,residence,Spy,What is the residence of Vlastimil Moravec?,Spy
Gustav Schwarzenegger,child,Arnold Schwarzenegger,Who is the child of Gustav Schwarzenegger?,Arnold Schwarzenegger
Vlastimil Moravec,place of burial,Brno Central Cemetery,What is the place of burial of Vlastimil Moravec?,Brno Central Cemetery
Gustav Schwarzenegger,cause of death,cerebrovascular disease,What is the cause of death of Gustav Schwarzenegger?,cerebrovascular disease
Vlastimil Moravec,family name,Moravec,Who is the family name of Vlastimil Moravec?,Moravec
Vlastimil Moravec,sex or gender,male,What is the sex or gender of Vlastimil Moravec?,male
Gustav Schwarzenegger,member of political party,Nazi Party,What is the member of political party of Gustav Schwarzenegger?,Nazi Party
Christian Paul,educated at,University of Louisiana at Monroe,What was Christian Paul educated at?,University of Louisiana at Monroe
Gustav Schwarzenegger,conflict,World War II,What is the conflict of Gustav Schwarzenegger?,World War II
Gustav Schwarzenegger,sex or gender,male,What is the sex or gender of Gustav Schwarzenegger?,male
Gustav Schwarzenegger,spouse,Aurelia Schwarzenegger,Who is the spouse of Gustav Schwarzenegger?,Aurelia Schwarzenegger
Christian Paul,country of citizenship,Canada,What is the country of citizenship of Christian Paul?,Canada
Christian Paul,family name,Paul,Who is the family name of Christian Paul?,Paul
Martin Ticháček,place of birth,Klatovy,What is the place of birth of Martin Ticháček?,Klatovy
Christian Paul,sex or gender,male,What is the sex or gender of Christian Paul?,male
Werner Hoeger,place of birth,Mérida,What is the place of birth of Werner Hoeger?,Mérida
Martin Ticháček,sex or gender,male,What is the sex or gender of Martin Ticháček?,male
Werner Hoeger,sport,luge,What is the sport of Werner Hoeger?,luge
Martin Ticháček,sport,association football,What is the sport of Martin Ticháček?,association football
Werner Hoeger,educated at,Brigham Young University,What was Werner Hoeger educated at?,Brigham Young University
Christopher Ricketts,given name,Christopher,Who is the given name of Christopher Ricketts?,Christopher
Martin Ticháček,position played on team / speciality,goalkeeper,What is the position played on team / speciality of Martin Ticháček?,goalkeeper
Christopher Ricketts,manner of death,natural causes,What is the manner of death of Christopher Ricketts?,natural causes
Martin Ticháček,given name,Martin,Who is the given name of Martin Ticháček?,Martin
Christopher Ricketts,cause of death,cancer,What is the cause of death of Christopher Ricketts?,cancer
Christopher Ricketts,country of citizenship,Philippines,What is the country of citizenship of Christopher Ricketts?,Philippines
Adam Papée,military or police rank,sub-lieutenant,What is the military or police rank of Adam Papée?,sub-lieutenant
Christopher Ricketts,sex or gender,male,What is the sex or gender of Christopher Ricketts?,male
Werner Hoeger,sex or gender,male,What is the sex or gender of Werner Hoeger?,male
Christopher Ricketts,occupation,athlete,What is the occupation of Christopher Ricketts?,athlete
Adam Papée,sport,fencing,What is the sport of Adam Papée?,fencing
Chua Phung Kim,sport,weightlifting,What is the sport of Chua Phung Kim?,weightlifting
Adam Papée,given name,Adam,Who is the given name of Adam Papée?,Adam
Chua Phung Kim,occupation,athlete,What is the occupation of Chua Phung Kim?,athlete
Aleksei Alipov,country of citizenship,Russia,What is the country of citizenship of Aleksei Alipov?,Russia
Aleksei Alipov,occupation,athlete,What is the occupation of Aleksei Alipov?,athlete
Adam Papée,father,Fryderyk Papée,Who is the father of Adam Papée?,Fryderyk Papée
Chua Phung Kim,sex or gender,male,What is the sex or gender of Chua Phung Kim?,male
Adam Papée,field of work,fencing,What is the field of work of Adam Papée?,fencing
Adam Papée,named after,Adam,Who was Adam Papée named after?,Adam
Adam Papée,educated at,Jagiellonian University,What was Adam Papée educated at?,Jagiellonian University
Aleksander Schiele,educated at,TU Wien,What was Aleksander Schiele educated at?,TU Wien
Aleksei Alipov,sex or gender,male,What is the sex or gender of Aleksei Alipov?,male
Aleksei Butovsky,military or police rank,lieutenant general,What is the military or police rank of Aleksei Butovsky?,lieutenant general
Aleksander Schiele,place of birth,Warsaw,What is the place of birth of Aleksander Schiele?,Warsaw
Aleksei Butovsky,place of burial,Novodevichy Cemetery,What is the place of burial of Aleksei Butovsky?,Novodevichy Cemetery
Adam Papée,sex or gender,male,What is the sex or gender of Adam Papée?,male
Arvid Andersson,sport,weightlifting,What is the sport of Arvid Andersson?,weightlifting
Arvid Andersson,place of birth,Sunne,What is the place of birth of Arvid Andersson?,Sunne
Arvid Andersson,given name,Arvid,Who is the given name of Arvid Andersson?,Arvid
Martin Bohman,sport,bobsleigh,What is the sport of Martin Bohman?,bobsleigh
Martin Bohman,place of birth,Prague,What is the place of birth of Martin Bohman?,Prague
Aleksander Schiele,sex or gender,male,What is the sex or gender of Aleksander Schiele?,male
Alfred Lyttelton,native language,English,What is the native language of Alfred Lyttelton?,English
Martin Bohman,field of work,police,What is the field of work of Martin Bohman?,police
Martin Bohman,sex or gender,male,What is the sex or gender of Martin Bohman?,male
Alfred Lyttelton,place of birth,Westminster,What is the place of birth of Alfred Lyttelton?,Westminster
Martin Bohman,given name,Martin,Who is the given name of Martin Bohman?,Martin
Martin Bohman,father,Luděk Bohman,Who is the father of Martin Bohman?,Luděk Bohman
Arvid Andersson,sex or gender,male,What is the sex or gender of Arvid Andersson?,male
Alfred Lyttelton,mother,Mary Lyttelton,Who is the mother of Alfred Lyttelton?,Mary Lyttelton
Alfred Lyttelton,father,"George Lyttelton, 4th Baron Lyttelton",Who is the father of Alfred Lyttelton?,"George Lyttelton, 4th Baron Lyttelton"
Alfred Lyttelton,member of political party,Liberal Unionist Party,What is the member of political party of Alfred Lyttelton?,Liberal Unionist Party
Alfred Lyttelton,position played on team / speciality,forward,What is the position played on team / speciality of Alfred Lyttelton?,forward
Alfred Lyttelton,writing language,English,What is the writing language of Alfred Lyttelton?,English
Alfred Lyttelton,sex or gender,male,What is the sex or gender of Alfred Lyttelton?,male
Alfred Lyttelton,described by source,Brockhaus and Efron Encyclopedic Dictionary,Who is the described by source of Alfred Lyttelton?,Brockhaus and Efron Encyclopedic Dictionary
Alfred Lyttelton,child,"Oliver Lyttelton, 1st Viscount Chandos",Who is the child of Alfred Lyttelton?,"Oliver Lyttelton, 1st Viscount Chandos"
Aleksander Schiele,place of burial,Evangelical Cemetery of the Augsburg Confession in Warsaw,What is the place of burial of Aleksander Schiele?,Evangelical Cemetery of the Augsburg Confession in Warsaw
Bohumil Kudrna,place of birth,Brandlín,What is the place of birth of Bohumil Kudrna?,Brandlín
Bohumil Kudrna,place of death,Prague,What is the place of death of Bohumil Kudrna?,Prague
Joe Gold,family name,Gold,What is the family name of Joe Gold?,Gold
Aleksander Schiele,employer,Polskie Towarzystwo Turystyczno-Krajoznawcze,What is the employer of Aleksander Schiele?,Polskie Towarzystwo Turystyczno-Krajoznawcze
Aleksander Schiele,religion or worldview,Lutheranism,What is the religion or worldview of Aleksander Schiele?,Lutheranism
Joe Gold,place of birth,Boyle Heights,What is the place of birth of Joe Gold?,Boyle Heights
Joe Gold,sex or gender,male,What is the sex or gender of Joe Gold?,male
Joe Gold,occupation,athlete,What is the occupation of Joe Gold?,athlete
Bohumil Kudrna,sex or gender,male,What is the sex or gender of Bohumil Kudrna?,male
Aleksei Butovsky,sex or gender,male,What is the sex or gender of Aleksei Butovsky?,male
Bohumil Kudrna,sport,canoeing and kayaking,What is the sport of Bohumil Kudrna?,canoeing and kayaking
Bronisław Gustawicz,educated at,Lviv Polytechnic,What was Bronisław Gustawicz educated at?,Lviv Polytechnic
Alina Berezhna,place of birth,Chita,What is the place of birth of Alina Berezhna?,Chita
Dominik Suchý,trained by,Dawid Kupczyk,Who was Dominik Suchý trained by?,Dawid Kupczyk
Bronisław Gustawicz,sex or gender,male,What is the sex or gender of Bronisław Gustawicz?,male
Dominik Suchý,sex or gender,male,What is the sex or gender of Dominik Suchý?,male
Alina Berezhna,sex or gender,female,What is the sex or gender of Alina Berezhna?,female
Dominik Suchý,sport,bobsleigh,What is the sport of Dominik Suchý?,bobsleigh
Kianoush Rostami,country of citizenship,Iran,What is the country of citizenship of Kianoush Rostami?,Iran
Perle Bouge,sport,rowing,What is the sport of Perle Bouge?,rowing
Dominik Suchý,occupation,athlete,What is the occupation of Dominik Suchý?,athlete
Kianoush Rostami,place of birth,Kermanshah,What is the place of birth of Kianoush Rostami?,Kermanshah
Perle Bouge,sex or gender,female,What is the sex or gender of Perle Bouge?,female
Torsten Tegnér,place of birth,Stockholm,What is the place of birth of Torsten Tegnér?,Stockholm
Kianoush Rostami,sport,weightlifting,What is the sport of Kianoush Rostami?,weightlifting
Kianoush Rostami,sex or gender,male,What is the sex or gender of Kianoush Rostami?,male
Kianoush Rostami,religion or worldview,Shia Islam,What is the religion or worldview of Kianoush Rostami?,Shia Islam
Bolesław Orliński,country of citizenship,Canada,What is the country of citizenship of Bolesław Orliński?,Canada
Torsten Tegnér,mother,Alice Tegnér,Who is the mother of Torsten Tegnér?,Alice Tegnér
Bolesław Orliński,military or police rank,colonel,What is the military or police rank of Bolesław Orliński?,colonel
Bolesław Orliński,field of work,aviation,What is the field of work of Bolesław Orliński?,aviation
Bolesław Orliński,sex or gender,male,What is the sex or gender of Bolesław Orliński?,male
Richard Douieb,occupation,athlete,What is the occupation of Richard Douieb?,athlete
Richard Douieb,place of birth,Jerusalem,What is the place of birth of Richard Douieb?,Jerusalem
Bolesław Orliński,conflict,World War I,What is the conflict of Bolesław Orliński?,World War I
Torsten Tegnér,sex or gender,male,What is the sex or gender of Torsten Tegnér?,male
Richard Douieb,given name,Richard,Who is the given name of Richard Douieb?,Richard
Knut Kvalheim,educated at,University of Oregon,What was Knut Kvalheim educated at?,University of Oregon
Knut Kvalheim,place of birth,Oslo,What is the place of birth of Knut Kvalheim?,Oslo
Knut Kvalheim,country of citizenship,Norway,What is the country of citizenship of Knut Kvalheim?,Norway
Richard Douieb,sex or gender,male,What is the sex or gender of Richard Douieb?,male
Knut Kvalheim,occupation,athlete,What is the occupation of Knut Kvalheim?,athlete
Adam Helcelet,sport,athletics,What is the sport of Adam Helcelet?,athletics
Knut Kvalheim,sex or gender,male,What is the sex or gender of Knut Kvalheim?,male
Adam Helcelet,work location,Prague,What is the work location of Adam Helcelet?,Prague
Knut Kvalheim,given name,Knut,Who is the given name of Knut Kvalheim?,Knut
Adam Helcelet,place of birth,Turnov,What is the place of birth of Adam Helcelet?,Turnov
Joseph Rantz,field of work,water sport,What is the field of work of Joseph Rantz?,water sport
Adam Helcelet,spouse,Denisa Rosolová,Who is the spouse of Adam Helcelet?,Denisa Rosolová
Joseph Rantz,sport,rowing,What is the sport of Joseph Rantz?,rowing
Adam Helcelet,sex or gender,male,What is the sex or gender of Adam Helcelet?,male
Joseph Rantz,given name,Joseph,Who is the given name of Joseph Rantz?,Joseph
Joseph Rantz,sex or gender,male,What is the sex or gender of Joseph Rantz?,male
Christina Redden,sport,cycle sport,What is the sport of Christina Redden?,cycle sport
Christina Redden,country of citizenship,Canada,What is the country of citizenship of Christina Redden?,Canada
Christina Redden,given name,Christina,Who is the given name of Christina Redden?,Christina
Dave Baillie,sport,weightlifting,What is the sport of Dave Baillie?,weightlifting
Dave Baillie,country of citizenship,Canada,What is the country of citizenship of Dave Baillie?,Canada
Christina Redden,occupation,athlete,What is the occupation of Christina Redden?,athlete
Czesław Tański,genre,portrait,What is the genre of Czesław Tański?,portrait
Czesław Tański,educated at,Académie Julian,Who was Czesław Tański educated at?,Académie Julian
Dave Baillie,sex or gender,male,What is the sex or gender of Dave Baillie?,male
Christina Redden,sex or gender,female,What is the sex or gender of Christina Redden?,female
Czesław Tański,place of burial,Puszcza Mariańska,Who is the place of burial of Czesław Tański?,Puszcza Mariańska
Dave Baillie,occupation,athlete,What is the occupation of Dave Baillie?,athlete
Jorge Rodas,league,Major League Soccer,What is the league of Jorge Rodas?,Major League Soccer
Jorge Rodas,position played on team / speciality,midfielder,What is the position played on team / speciality of Jorge Rodas?,midfielder
Czesław Tański,child,Tadeusz Tański,Who is the child of Czesław Tański?,Tadeusz Tański
Jorge Rodas,sport,association football,What is the sport of Jorge Rodas?,association football
Czesław Tański,sex or gender,male,What is the sex or gender of Czesław Tański?,male
Marek Roszczynialski,sex or gender,male,What is the sex or gender of Marek Roszczynialski?,male
Marek Roszczynialski,sport,equestrianism,What is the sport of Marek Roszczynialski?,equestrianism
Jorge Rodas,country for sport,Guatemala,What is the country for sport of Jorge Rodas?,Guatemala
Jorge Rodas,place of birth,Jalapa,What is the place of birth of Jorge Rodas?,Jalapa
Jorge Rodas,country of citizenship,Guatemala,What is the country of citizenship of Jorge Rodas?,Guatemala
Marek Roszczynialski,occupation,athlete,What is the occupation of Marek Roszczynialski?,athlete
Jorge Rodas,sex or gender,male,What is the sex or gender of Jorge Rodas?,male
Josef Sloup-Štaplík,member of sports team,SK Slavia Prague,What is the member of sports team of Josef Sloup-Štaplík?,SK Slavia Prague
Josef Sloup-Štaplík,sport,association football,What is the sport of Josef Sloup-Štaplík?,association football
Josef Sloup-Štaplík,position played on team / speciality,goalkeeper,What is the position played on team / speciality of Josef Sloup-Štaplík?,goalkeeper
Marian Borzemski,place of birth,Ivano-Frankivsk,What is the place of birth of Marian Borzemski?,Ivano-Frankivsk
Josef Sloup-Štaplík,coach of sports team,SK Slavia Prague,What is the coach of sports team of Josef Sloup-Štaplík?,SK Slavia Prague
Marian Borzemski,place of death,Limanowa,What is the place of death of Marian Borzemski?,Limanowa
Josef Sloup-Štaplík,given name,Josef,Who is the given name of Josef Sloup-Štaplík?,Josef
Josef Sloup-Štaplík,sex or gender,male,What is the sex or gender of Josef Sloup-Štaplík?,male
Jozef Obert,place of death,Bratislava,What is the place of death of Jozef Obert?,Bratislava
Jozef Obert,place of birth,Partizánske,What is the place of birth of Jozef Obert?,Partizánske
Marian Borzemski,sex or gender,male,What is the sex or gender of Marian Borzemski?,male
Marian Borzemski,military or police rank,captain,What is the military or police rank of Marian Borzemski?,captain
Julian Goater,country of citizenship,United Kingdom,What is the country of citizenship of Julian Goater?,United Kingdom
Julian Goater,educated at,Haberdashers' Aske's Boys' School,What was Julian Goater educated at?,Haberdashers' Aske's Boys' School
Jozef Obert,sport,association football,What is the sport of Jozef Obert?,association football
Julian Goater,sex or gender,male,What is the sex or gender of Julian Goater?,male
Jozef Obert,sex or gender,male,What is the sex or gender of Jozef Obert?,male
Marian Borzemski,conflict,Polish–Soviet War,What is the conflict of Marian Borzemski?,Polish–Soviet War
Jozef Obert,family name,Obert,Who is the family name of Jozef Obert?,Obert
Jozef Obert,position played on team / speciality,forward,What is the position played on team / speciality of Jozef Obert?,forward
Julian Goater,sport,athletics,What is the sport of Julian Goater?,athletics
Stanislav Sventek,sport,ice hockey,What is the sport of Stanislav Sventek?,ice hockey
Vladimir Agafonov,sex or gender,male,What is the sex or gender of Vladimir Agafonov?,male
Stanisław Barabasz,educated at,TU Wien,What was Stanisław Barabasz educated at?,TU Wien
Katerina Tichy,sport,alpine skiing,What is the sport of Katerina Tichy?,alpine skiing
Katerina Tichy,place of birth,Prague,What is the place of birth of Katerina Tichy?,Prague
Stanislav Sventek,sex or gender,male,What is the sex or gender of Stanislav Sventek?,male
Stanisław Karpiński,military or police rank,brigadier general,What is the military or police rank of Stanisław Karpiński?,brigadier general
Stanisław Karpiński,conflict,World War I,What is the conflict of Stanisław Karpiński?,World War I
Stanisław Barabasz,sex or gender,male,What is the sex or gender of Stanisław Barabasz?,male
Katerina Tichy,sex or gender,female,What is the sex or gender of Katerina Tichy?,female
Katerina Tichy,country of citizenship,Canada,What is the country of citizenship of Katerina Tichy?,Canada
Stanisław Karpiński,sex or gender,male,What is the sex or gender of Stanisław Karpiński?,male
Terry Kelly,place of birth,St. John's,What is the place of birth of Terry Kelly?,St. John's
Terry Kelly,medical condition,blindness,What is the medical condition of Terry Kelly?,blindness
Terry Kelly,work location,Halifax,What is the work location of Terry Kelly?,Halifax
Mary Grigson,sex or gender,female,What is the sex or gender of Mary Grigson?,female
Terry Kelly,family name,Kelly,Who is the family name of Terry Kelly?,Kelly
Terry Kelly,residence,Halifax,What is the residence of Terry Kelly?,Halifax
Mary Grigson,occupation,athlete,What is the occupation of Mary Grigson?,athlete
Terry Kelly,country of citizenship,Canada,What is the country of citizenship of Terry Kelly?,Canada
Terry Kelly,genre,country music,What is the genre of Terry Kelly?,country music
Terry Kelly,sex or gender,male,What is the sex or gender of Terry Kelly?,male
Mary Grigson,given name,Mary,Who is the given name of Mary Grigson?,Mary
Adam Skoczylas,occupation,athlete,What is the occupation of Adam Skoczylas?,athlete
Adam Skoczylas,spouse,Anna Skoczylas,Who is the spouse of Adam Skoczylas?,Anna Skoczylas
Mary Grigson,sport,mountain biking,What is the sport of Mary Grigson?,mountain biking
Adam Wolff,sport,rowing,What is the sport of Adam Wolff?,rowing
Adam Skoczylas,place of birth,Bielsko-Biała,What is the place of birth of Adam Skoczylas?,Bielsko-Biała
Adam Skoczylas,given name,Adam,Who is the given name of Adam Skoczylas?,Adam
Adam Wolff,educated at,University of Warsaw,What was Adam Wolff educated at?,University of Warsaw
Adam Wolff,place of death,Warsaw,What is the place of death of Adam Wolff?,Warsaw
Adam Wolff,place of birth,Warsaw,What is the place of birth of Adam Wolff?,Warsaw
Adam Wolff,place of burial,Evangelical Cemetery of the Augsburg Confession in Warsaw,What is the place of burial of Adam Wolff?,Evangelical Cemetery of the Augsburg Confession in Warsaw
Ken Coleman,conflict,World War II,What is the conflict of Ken Coleman?,World War II
Adam Skoczylas,sex or gender,male,What is the sex or gender of Adam Skoczylas?,male
Adam Wolff,family name,Wolff,Who is the family name of Adam Wolff?,Wolff
Adam Wolff,given name,Adam,Who is the given name of Adam Wolff?,Adam
Ken Coleman,family name,Coleman,Who is the family name of Ken Coleman?,Coleman
Ken Coleman,occupation,athlete,What is the occupation of Ken Coleman?,athlete
Ken Coleman,educated at,Curry College,What was Ken Coleman educated at?,Curry College
Terry Todd,educated at,University of Texas at Austin,What was Terry Todd educated at?,University of Texas at Austin
Ken Coleman,sex or gender,male,What is the sex or gender of Ken Coleman?,male
Terry Todd,sport,powerlifting,What is the sport of Terry Todd?,powerlifting
Adam Wolff,sex or gender,male,What is the sex or gender of Adam Wolff?,male
Terry Todd,employer,Auburn University,What is the employer of Terry Todd?,Auburn University
Mario Aquilina,country of citizenship,Malta,What is the country of citizenship of Mario Aquilina?,Malta
Mario Aquilina,academic degree,Doctor of Philosophy,What is the academic degree of Mario Aquilina?,Doctor of Philosophy
Mario Aquilina,employer,University of Malta,What is the employer of Mario Aquilina?,University of Malta
Mario Aquilina,sport,sailing,What is the sport of Mario Aquilina?,sailing
Terry Todd,sex or gender,male,What is the sex or gender of Terry Todd?,male
Gautier Makunda,place of birth,Kinshasa,What is the place of birth of Gautier Makunda?,Kinshasa
Mario Aquilina,sex or gender,male,What is the sex or gender of Mario Aquilina?,male
Gautier Makunda,sex or gender,male,What is the sex or gender of Gautier Makunda?,male
Gautier Makunda,educated at,INSEP,What was Gautier Makunda educated at?,INSEP
Margaret Majer,native language,American English,What is the native language of Margaret Majer?,American English
Miguel de La Quadra-Salcedo,sport,athletics,What is the sport of Miguel de La Quadra-Salcedo?,athletics
Margaret Majer,educated at,Temple University,What was Margaret Majer educated at?,Temple University
Margaret Majer,spouse,John B. Kelly Sr.,Who is the spouse of Margaret Majer?,John B. Kelly Sr.
Margaret Majer,employer,University of Pennsylvania,What is the employer of Margaret Majer?,University of Pennsylvania
Margaret Majer,given name,Margaret,Who is the given name of Margaret Majer?,Margaret
Robert Pražák,sport,artistic gymnastics,What is the sport of Robert Pražák?,artistic gymnastics
Margaret Majer,sex or gender,female,What is the sex or gender of Margaret Majer?,female
Robert Pražák,field of work,sport,What is the field of work of Robert Pražák?,sport
Robert Pražák,given name,Robert,Who is the given name of Robert Pražák?,Robert
Robert Pražák,sex or gender,male,What is the sex or gender of Robert Pražák?,male
Miguel de La Quadra-Salcedo,sex or gender,male,What is the sex or gender of Miguel de La Quadra-Salcedo?,male
Miroslav Svoboda,drafted by,Edmonton Oilers,What was Miroslav Svoboda drafted by?,Edmonton Oilers
Alena Zárybnická,place of birth,Prague,What is the place of birth of Alena Zárybnická?,Prague
Miroslav Svoboda,sport,ice hockey,What is the sport of Miroslav Svoboda?,ice hockey
Miroslav Svoboda,member of sports team,Edmonton Oilers,What is the member of sports team of Miroslav Svoboda?,Edmonton Oilers
