topic,subject,relation,object,question,output_gpt_j_6b,eval_gpt_j_6b,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop,multiple_choices,paraphrased_question,yes_question,no_question,locality_question,reversed_relation_question,multiple_choice_with_letters,multiple_choice_labels
places_landmark,Sultan Ahmed Mosque,commissioned by,Ahmed I,Who was Sultan Ahmed Mosque commissioned by?,"The Sultan Ahmed Mosque was commissioned by the Sultan of the Ottoman Empire, Sultan Ahmed",0.0,Who was the spouse of the person who commissioned Sultan Ahmed Mosque?,Kösem Sultan,Which empire did the spouse of the person who commissioned Sultan Ahmed Mosque belong to?,Ottoman Empire,Who was the ruler of the empire that the spouse of the person who commissioned Sultan Ahmed Mosque belonged to?,Ahmed I,What was the capital of the empire ruled by the person who commissioned Sultan Ahmed Mosque?,Constantinople,In which modern-day country is the capital located that was ruled by the person who commissioned Sultan Ahmed Mosque?,Turkey,"['Ahmed I', 'The Sultan Ahmed Mosque was commissioned by the Sultan of the Ottoman Empire, Sultan Ahmed', 'Suleiman the Magnificent', 'Mehmed the Conqueror']",Who commissioned the Sultan Ahmed Mosque?,Was the Sultan Ahmed Mosque commissioned by Ahmed I?,"Was the Sultan Ahmed Mosque commissioned by the Sultan of the Ottoman Empire, Sultan Ahmed?",In which city is the Sultan Ahmed Mosque located?,Who commissioned Ahmed I?,"A. Suleiman the Magnificent  B. Ahmed I  C. The Sultan Ahmed Mosque was commissioned by the Sultan of the Ottoman Empire, Sultan Ahmed  D. Mehmed the Conqueror",B
places_landmark,Spandau Citadel,architect,Rocco Guerrini,Who does Spandau Citadel architect?,The architect is the person who designed the Spandau Citadel.  Question,0.0,What is the nationality of the Spandau Citadel architect?,Italian,In which city was the Spandau Citadel architect born?,Bologna,Which region is the city located in where the Spandau Citadel architect was born?,Emilia-Romagna,What is the capital of the region where the city is located that the Spandau Citadel architect was born?,Bologna,Which country is the region located in where the city is situated that the Spandau Citadel architect was born?,Italy,"['Rocco Guerrini', 'The architect is the person who designed the Spandau Citadel.  Question', 'Leonardo da Vinci', 'Michelangelo']",Who is the architect of the Spandau Citadel?,Is Rocco Guerrini the architect of the Spandau Citadel?,Is the architect the person who designed the Spandau Citadel the architect of the Spandau Citadel?,In which city is the Spandau Citadel located?,Who is the architect of Rocco Guerrini?,A. The architect is the person who designed the Spandau Citadel.  Question  B. Michelangelo  C. Rocco Guerrini  D. Leonardo da Vinci,C
places_landmark,Fountains Abbey,religious order,Cistercians,What is the religious order of Fountains Abbey?,Benedictine,0.0,Who founded the religious order of Fountains Abbey?,Saint Robert of Molesme,In which year was the religious order of Fountains Abbey founded by Saint Robert of Molesme?,1098,In which country was the religious order of Fountains Abbey founded by Saint Robert of Molesme in 1098?,France,In which region of France was the religious order of Fountains Abbey founded by Saint Robert of Molesme in 1098?,Burgundy,"What is the name of the abbey in Burgundy, France, where the religious order of Fountains Abbey was founded by Saint Robert of Molesme in 1098?",Cîteaux Abbey,"['Cistercians', 'Benedictine', 'Franciscans', 'Dominicans']",Which religious order is associated with Fountains Abbey?,Is the religious order of Fountains Abbey the Cistercians?,Is the religious order of Fountains Abbey the Benedictine?,In which country is Fountains Abbey located?,Which abbey is associated with the Cistercians?,A. Cistercians  B. Franciscans  C. Dominicans  D. Benedictine,A
places_landmark,Lions' Gate,country,Israel,What is the country of Lions' Gate?,Canada,0.0,What is the capital of the country of Lions' Gate?,Jerusalem,What is the population of the capital of the country of Lions' Gate?,"936,425",What is the area in square kilometers of the capital of the country of Lions' Gate?,125.1,What is the official language spoken in the capital of the country of Lions' Gate?,Hebrew,What is the currency used in the country where the capital's official language is Hebrew and the area is 125.1 square kilometers?,Israeli new shekel,"['Israel', 'Canada', 'United States', 'Egypt']",Which country is home to Lions' Gate?,Is the country of Lions' Gate Israel?,Is the country of Lions' Gate Canada?,What is a famous landmark located in Israel?,What gate is located in Israel?,A. Canada  B. Egypt  C. Israel  D. United States,C
places_landmark,National Museum of Archaeology,country,Malta,What is the country of National Museum of Archaeology?,China,0.0,What is the capital city of the country of National Museum of Archaeology?,Valletta,What is the population of the capital city of the country of National Museum of Archaeology?,"About 6,444",What is the area in square kilometers of the capital city of the country of National Museum of Archaeology?,0.8 square kilometers,What is the official language spoken in the capital city of the country of National Museum of Archaeology?,Maltese,What is the currency used in the country where the capital city of the country of National Museum of Archaeology is located?,Euro,"['Malta', 'China', 'Italy', 'Greece']",Which country is home to the National Museum of Archaeology?,Is Malta the country of the National Museum of Archaeology?,Is China the country of the National Museum of Archaeology?,In which city is the National Museum of Archaeology located?,Which museum is located in Malta?,A. Italy  B. China  C. Malta  D. Greece,C
places_landmark,Borgholm Castle,architectural style,Renaissance architecture,What is the architectural style of Borgholm Castle?,Gothic,0.0,Who was the architect of the Borgholm Castle?,Nicodemus Tessin the Elder,What other famous building was designed by the architect of the Borgholm Castle?,Drottningholm Palace,In which city is the other famous building designed by the architect of the Borgholm Castle located?,Stockholm,In which country is the city located where the other famous building designed by the architect of the Borgholm Castle is situated?,Sweden,What is the official language of the country where the city is located that contains the other famous building designed by the architect of the Borgholm Castle?,Swedish,"['Renaissance architecture', 'Gothic', 'Baroque', 'Romanesque']",Which architectural style does Borgholm Castle feature?,Is the architectural style of Borgholm Castle Renaissance architecture?,Is the architectural style of Borgholm Castle Gothic?,In which country is Borgholm Castle located?,Which castle is known for its Renaissance architecture?,A. Gothic  B. Baroque  C. Renaissance architecture  D. Romanesque,C
places_landmark,Monument Valley,location,Colorado Plateau,What is the location of Monument Valley?,Monument Valley,0.0,What is the primary state where the location of Monument Valley is situated?,Arizona,What is the capital city of the primary state where the location of Monument Valley is situated?,Phoenix,What is the population of the capital city of the primary state where the location of Monument Valley is situated?,1.7 million,What is the area in square miles of the capital city of the primary state where the location of Monument Valley is situated?,517.6 square miles,What is the name of the major river that flows near the capital city of the primary state where the location of Monument Valley is situated?,Salt River,"['Colorado Plateau', 'Monument Valley', 'Grand Canyon', 'Rocky Mountains']",Where is Monument Valley located?,Is the location of Monument Valley the Colorado Plateau?,Is the location of Monument Valley Monument Valley?,What is a famous feature of Monument Valley?,What is located on the Colorado Plateau?,A. Monument Valley  B. Colorado Plateau  C. Rocky Mountains  D. Grand Canyon,B
places_landmark,Vatican City,named after,Vatican Hill,What was Vatican City named after?,The Vatican City is the smallest independent state in the world,0.0,What is located on the hill that Vatican City was named after?,St. Peter's Basilica,Who is buried in the basilica located on the hill that Vatican City was named after?,Saint Peter,"Who was Saint Peter, who is buried in the basilica located on the hill that Vatican City was named after?",One of the twelve apostles of Jesus,"What role did Saint Peter, who is buried in the basilica located on the hill that Vatican City was named after, hold in the early Christian Church?",First Pope,"Which religious institution recognizes Saint Peter, who is buried in the basilica located on the hill that Vatican City was named after, as the first Pope?",Roman Catholic Church,"['Vatican Hill', 'The Vatican City is the smallest independent state in the world', ""St. Peter's Basilica"", 'Rome']",What is the namesake of Vatican City?,Was Vatican City named after Vatican Hill?,Was Vatican City named after The Vatican City is the smallest independent state in the world?,What is the famous basilica located in Vatican City?,What is named after Vatican Hill?,A. Vatican Hill  B. St. Peter's Basilica  C. The Vatican City is the smallest independent state in the world  D. Rome,A
places_landmark,Rockefeller Center,location,Midtown Manhattan,What is the location of Rockefeller Center?,Rockefeller Center,0.0,What is the population of the location of Rockefeller Center?,1.6 million (as of 2020),What is the area in square miles of the location of Rockefeller Center?,22.7 square miles,What is the name of the mayor of the city where the location of Rockefeller Center is situated?,Eric Adams,What is the name of the state where the city is located that contains the location of Rockefeller Center?,New York,What is the name of the country where the state is located that contains the city with the location of Rockefeller Center?,United States,"['Midtown Manhattan', 'Rockefeller Center', 'Times Square', 'Central Park']",Where is Rockefeller Center located?,Is the location of Rockefeller Center Midtown Manhattan?,Is the location of Rockefeller Center Rockefeller Center?,What famous ice skating rink is located at Rockefeller Center?,What is located in Midtown Manhattan?,A. Rockefeller Center  B. Midtown Manhattan  C. Central Park  D. Times Square,B
places_landmark,Brooklyn Bridge,designed by,John Augustus Roebling,Who was Brooklyn Bridge designed by?,"The Brooklyn Bridge was designed by the famous American architect, John A. Roeb",0.0,Who is the son of the person who designed the Brooklyn Bridge?,Washington Roebling,Who was the spouse of the son of the person who designed the Brooklyn Bridge?,Emily Warren Roebling,Which university did the spouse of the son of the person who designed the Brooklyn Bridge attend?,Georgetown Visitation Academy,In which city is the university located that the spouse of the son of the person who designed the Brooklyn Bridge attended?,"Washington, D.C.",In which country is the city located where the university is situated that the spouse of the son of the person who designed the Brooklyn Bridge attended?,United States,"['John Augustus Roebling', 'The Brooklyn Bridge was designed by the famous American architect, John A. Roeb', 'Gustav Eiffel', 'Frank Lloyd Wright']",Who is the designer of the Brooklyn Bridge?,Was the Brooklyn Bridge designed by John Augustus Roebling?,"Was the Brooklyn Bridge designed by the famous American architect, John A. Roeb?",In which city is the Brooklyn Bridge located?,Who designed John Augustus Roebling?,"A. John Augustus Roebling  B. Frank Lloyd Wright  C. Gustav Eiffel  D. The Brooklyn Bridge was designed by the famous American architect, John A. Roeb",A
places_landmark,Manneken Pis,movement,Baroque,What is the movement of Manneken Pis?,The movement of Manneken Pis is a fountain,0.0,Who is a famous artist associated with the Baroque movement of Manneken Pis?,Caravaggio,What is a notable work by the famous artist associated with the Baroque movement of Manneken Pis?,The Calling of Saint Matthew,In which city can you find the notable work by the famous artist associated with the Baroque movement of Manneken Pis?,Rome,In which country is the city located where you can find the notable work by the famous artist associated with the Baroque movement of Manneken Pis?,Italy,What is the official language of the country where the city is located that houses the notable work by the famous artist associated with the Baroque movement of Manneken Pis?,Italian,"['Baroque', 'The movement of Manneken Pis is a fountain', 'Renaissance', 'Gothic']",Which artistic movement is Manneken Pis associated with?,Is the movement of Manneken Pis Baroque?,Is the movement of Manneken Pis a fountain?,In which city can you find the Manneken Pis statue?,Which statue is associated with the Baroque movement?,A. Gothic  B. The movement of Manneken Pis is a fountain  C. Baroque  D. Renaissance,C
places_landmark,The Pentagon,owned by,United States Department of Defense,What was The Pentagon owned by?,The Pentagon is owned by the United States government,0.0,Who is the current Secretary of the United States Department of Defense that owns The Pentagon?,Lloyd Austin,Which military academy did the current Secretary of the United States Department of Defense that owns The Pentagon attend?,United States Military Academy,In which state is the military academy located that the current Secretary of the United States Department of Defense that owns The Pentagon attended?,New York,What is the name of the river near the state where the military academy is located that the current Secretary of the United States Department of Defense that owns The Pentagon attended?,Hudson River,Which ocean does the river flow into that is near the state where the military academy is located that the current Secretary of the United States Department of Defense that owns The Pentagon attended?,Atlantic Ocean,"['United States Department of Defense', 'The Pentagon is owned by the United States government', 'United States Army', 'United States Navy']",Who owns The Pentagon?,Is The Pentagon owned by the United States Department of Defense?,Is The Pentagon owned by the United States government?,What is the primary function of The Pentagon?,What does the United States Department of Defense own?,A. United States Department of Defense  B. United States Navy  C. The Pentagon is owned by the United States government  D. United States Army,A
places_landmark,Dung Gate,location,Old City of Jerusalem,What is the location of Dung Gate?,Dung Gate is located in the middle of the city,0.0,What is a notable landmark near the location of Dung Gate?,Western Wall,What is the significance of the notable landmark near the location of Dung Gate?,It is a sacred site for Jewish prayer and pilgrimage.,What is the historical period associated with the significance of the notable landmark near the location of Dung Gate?,Second Temple period,Who was the ruler during the historical period associated with the significance of the notable landmark near the location of Dung Gate?,Herod the Great,What major construction project was undertaken by the ruler during the historical period associated with the significance of the notable landmark near the location of Dung Gate?,Expansion of the Second Temple,"['Old City of Jerusalem', 'Dung Gate is located in the middle of the city', 'Western Wall', 'Mount of Olives']",Where is Dung Gate situated?,Is the location of Dung Gate the Old City of Jerusalem?,Is the location of Dung Gate in the middle of the city?,What is a famous landmark near the Dung Gate?,What gate is located in the Old City of Jerusalem?,A. Dung Gate is located in the middle of the city  B. Old City of Jerusalem  C. Western Wall  D. Mount of Olives,B
places_landmark,30 St Mary Axe,occupant,Swiss Re,What is the occupant of 30 St Mary Axe?,The building is empty,0.0,Who is the CEO of the occupant of 30 St Mary Axe?,Christian Mumenthaler,Which university did the CEO of the occupant of 30 St Mary Axe attend?,University of Zurich,In which city is the university that the CEO of the occupant of 30 St Mary Axe attended located?,Zurich,In which country is the city located where the university that the CEO of the occupant of 30 St Mary Axe attended is situated?,Switzerland,What is the official language of the country where the city is located that contains the university the CEO of the occupant of 30 St Mary Axe attended?,German,"['Swiss Re', 'The building is empty', ""Lloyd's of London"", 'HSBC']",Who occupies 30 St Mary Axe?,Is Swiss Re the occupant of 30 St Mary Axe?,Is the building empty the occupant of 30 St Mary Axe?,What is the architectural style of 30 St Mary Axe?,What building is occupied by Swiss Re?,A. HSBC  B. Swiss Re  C. The building is empty  D. Lloyd's of London,B
places_landmark,Buckingham Palace,owned by,House of Windsor,What was Buckingham Palace owned by?,Queen Elizabeth II,0.0,Who is the current head of the House of Windsor that Buckingham Palace was owned by?,King Charles III,Who is the spouse of the current head of the House of Windsor that Buckingham Palace was owned by?,"Camilla, Queen Consort",What is the title of the spouse of the current head of the House of Windsor that Buckingham Palace was owned by?,Queen Consort,Which country does the title of the spouse of the current head of the House of Windsor that Buckingham Palace was owned by belong to?,United Kingdom,What is the capital city of the country that the title of the spouse of the current head of the House of Windsor that Buckingham Palace was owned by belongs to?,London,"['House of Windsor', 'Queen Elizabeth II', 'British Government', 'Royal Family']",Who was the owner of Buckingham Palace?,Was Buckingham Palace owned by the House of Windsor?,Was Buckingham Palace owned by Queen Elizabeth II?,Where is Buckingham Palace located?,What does the House of Windsor own?,A. House of Windsor  B. British Government  C. Royal Family  D. Queen Elizabeth II,A
